date,ssr,ssr_se,cty
02/10/2001,6.713550362,0.072028021,NO
03/10/2001,6.701895432,0.072028059,NO
04/10/2001,6.686121451,0.072028099,NO
05/10/2001,6.676881101,0.072028141,NO
08/10/2001,6.673416252,0.072028186,NO
09/10/2001,6.727424887,0.072028237,NO
10/10/2001,6.716927847,0.072028278,NO
11/10/2001,6.714848037,0.072028309,NO
12/10/2001,6.721859751,0.072028339,NO
15/10/2001,6.727851532,0.072028376,NO
16/10/2001,6.720557423,0.072028417,NO
17/10/2001,6.696370688,0.072028455,NO
18/10/2001,6.679412588,0.072028496,NO
19/10/2001,6.660052295,0.072028539,NO
22/10/2001,6.650191918,0.072028583,NO
23/10/2001,6.628936343,0.072028628,NO
24/10/2001,6.61429869,0.072028682,NO
25/10/2001,6.591019749,0.072028743,NO
26/10/2001,6.558338949,0.072028807,NO
29/10/2001,6.56463632,0.072028883,NO
30/10/2001,6.567447034,0.072028971,NO
31/10/2001,6.568123454,0.072029063,NO
01/11/2001,6.560695019,0.072029185,NO
02/11/2001,6.580538664,0.072029316,NO
05/11/2001,6.614460911,0.072029465,NO
06/11/2001,6.633173252,0.072029626,NO
07/11/2001,6.630083149,0.072029822,NO
08/11/2001,6.622359608,0.072030039,NO
09/11/2001,6.635250866,0.072030236,NO
12/11/2001,6.65120307,0.07203042,NO
13/11/2001,6.677937322,0.072030552,NO
14/11/2001,6.660124826,0.072030584,NO
15/11/2001,6.669985424,0.072030546,NO
16/11/2001,6.677686894,0.072030473,NO
19/11/2001,6.659645292,0.072030386,NO
20/11/2001,6.642492809,0.072030306,NO
21/11/2001,6.651377896,0.072030224,NO
22/11/2001,6.659869961,0.072030137,NO
23/11/2001,6.658623094,0.072030054,NO
26/11/2001,6.644715003,0.072029978,NO
27/11/2001,6.647019215,0.072029881,NO
28/11/2001,6.641735686,0.07202979,NO
29/11/2001,6.634573865,0.072029724,NO
30/11/2001,6.627228653,0.072029684,NO
03/12/2001,6.619573532,0.072029662,NO
04/12/2001,6.61327921,0.072029654,NO
05/12/2001,6.62428622,0.072029624,NO
06/12/2001,6.63610213,0.072029545,NO
07/12/2001,6.631577618,0.072029433,NO
10/12/2001,6.618016675,0.07202931,NO
11/12/2001,6.590326745,0.072029191,NO
12/12/2001,6.558637905,0.072029101,NO
13/12/2001,6.429075173,0.072029001,NO
14/12/2001,6.343143146,0.0720289,NO
17/12/2001,6.224961813,0.072028781,NO
18/12/2001,6.143047914,0.072028666,NO
19/12/2001,6.080493686,0.072028566,NO
20/12/2001,6.044313047,0.072028482,NO
21/12/2001,5.980480632,0.072028398,NO
24/12/2001,5.942346836,0.072028323,NO
25/12/2001,5.915967864,0.072028256,NO
26/12/2001,5.896784103,0.072028198,NO
27/12/2001,5.876614855,0.072028138,NO
28/12/2001,5.853009426,0.072028079,NO
31/12/2001,5.840093651,0.072028024,NO
01/01/2002,5.830385778,0.072027975,NO
02/01/2002,5.836188194,0.072027937,NO
03/01/2002,5.845682394,0.072027913,NO
04/01/2002,5.816846532,0.07202789,NO
07/01/2002,5.831107815,0.072027876,NO
08/01/2002,5.840353804,0.072027872,NO
09/01/2002,5.856818012,0.07202787,NO
10/01/2002,5.94324179,0.07202788,NO
11/01/2002,6.006194452,0.072027897,NO
14/01/2002,6.004213114,0.072027916,NO
15/01/2002,6.00331246,0.072027936,NO
16/01/2002,5.994302903,0.072027953,NO
17/01/2002,5.993448107,0.072027964,NO
18/01/2002,5.997750919,0.072027969,NO
21/01/2002,5.999550231,0.072027973,NO
22/01/2002,6.006154426,0.072027971,NO
23/01/2002,6.04114446,0.072027967,NO
24/01/2002,6.115783846,0.07202796,NO
25/01/2002,6.172309664,0.072027946,NO
28/01/2002,6.218979724,0.072027923,NO
29/01/2002,6.25096291,0.072027898,NO
30/01/2002,6.26927064,0.072027877,NO
31/01/2002,6.301945661,0.072027861,NO
01/02/2002,6.333476476,0.072027851,NO
04/02/2002,6.355605423,0.072027849,NO
05/02/2002,6.36700086,0.072027853,NO
06/02/2002,6.378325179,0.07202786,NO
07/02/2002,6.391964811,0.072027859,NO
08/02/2002,6.415129138,0.072027855,NO
11/02/2002,6.419855521,0.072027849,NO
12/02/2002,6.408290951,0.07202784,NO
13/02/2002,6.403688885,0.072027825,NO
14/02/2002,6.408106795,0.072027811,NO
15/02/2002,6.433514078,0.072027801,NO
18/02/2002,6.4503221,0.072027794,NO
19/02/2002,6.464417514,0.072027789,NO
20/02/2002,6.47937253,0.072027784,NO
21/02/2002,6.484594752,0.072027778,NO
22/02/2002,6.479255654,0.072027771,NO
25/02/2002,6.483233879,0.072027761,NO
26/02/2002,6.475256485,0.072027748,NO
27/02/2002,6.472904449,0.072027732,NO
28/02/2002,6.518603682,0.07202772,NO
01/03/2002,6.538269939,0.072027709,NO
04/03/2002,6.56563497,0.072027696,NO
05/03/2002,6.585724649,0.07202768,NO
06/03/2002,6.590362298,0.072027659,NO
07/03/2002,6.60193098,0.072027634,NO
08/03/2002,6.6084011,0.072027608,NO
11/03/2002,6.604347441,0.072027583,NO
12/03/2002,6.616299495,0.072027561,NO
13/03/2002,6.608269224,0.07202754,NO
14/03/2002,6.602736213,0.072027517,NO
15/03/2002,6.599338173,0.072027495,NO
18/03/2002,6.586781084,0.072027473,NO
19/03/2002,6.571387457,0.072027454,NO
20/03/2002,6.568347281,0.072027438,NO
21/03/2002,6.560704236,0.072027423,NO
22/03/2002,6.541280004,0.072027407,NO
25/03/2002,6.550533641,0.072027391,NO
26/03/2002,6.557582406,0.072027379,NO
27/03/2002,6.592540537,0.072027373,NO
28/03/2002,6.617708707,0.072027371,NO
29/03/2002,6.634478058,0.072027371,NO
01/04/2002,6.646032963,0.072027372,NO
02/04/2002,6.624048642,0.072027369,NO
03/04/2002,6.604402098,0.072027367,NO
04/04/2002,6.582967559,0.072027367,NO
05/04/2002,6.571817406,0.072027369,NO
08/04/2002,6.55843113,0.072027372,NO
09/04/2002,6.556668907,0.072027372,NO
10/04/2002,6.611034636,0.072027372,NO
11/04/2002,6.630798828,0.072027372,NO
12/04/2002,6.641489519,0.072027371,NO
15/04/2002,6.64829098,0.07202737,NO
16/04/2002,6.662404114,0.072027364,NO
17/04/2002,6.686156559,0.072027356,NO
18/04/2002,6.701112563,0.072027346,NO
19/04/2002,6.714306262,0.072027335,NO
22/04/2002,6.71806249,0.072027326,NO
23/04/2002,6.739936749,0.072027318,NO
24/04/2002,6.730932541,0.07202731,NO
25/04/2002,6.721686828,0.072027306,NO
26/04/2002,6.709510463,0.072027303,NO
29/04/2002,6.738041705,0.072027303,NO
30/04/2002,6.760061399,0.072027305,NO
01/05/2002,6.775469793,0.072027307,NO
02/05/2002,6.786265021,0.072027306,NO
03/05/2002,6.766588169,0.072027305,NO
06/05/2002,6.754992218,0.072027304,NO
07/05/2002,6.762822155,0.072027305,NO
08/05/2002,6.767415843,0.072027305,NO
09/05/2002,6.772571894,0.072027303,NO
10/05/2002,6.774929159,0.072027301,NO
13/05/2002,6.784777252,0.072027299,NO
14/05/2002,6.794096934,0.072027295,NO
15/05/2002,6.786626482,0.07202729,NO
16/05/2002,6.775540075,0.072027283,NO
17/05/2002,6.767420662,0.072027274,NO
20/05/2002,6.759475501,0.072027265,NO
21/05/2002,6.76051151,0.072027258,NO
22/05/2002,6.769173355,0.072027252,NO
23/05/2002,6.802321019,0.072027246,NO
24/05/2002,6.82456502,0.072027241,NO
27/05/2002,6.848857235,0.072027232,NO
28/05/2002,6.888200518,0.072027224,NO
29/05/2002,6.932617561,0.072027218,NO
30/05/2002,6.958118544,0.072027213,NO
31/05/2002,6.971510436,0.072027209,NO
03/06/2002,6.99862609,0.072027204,NO
04/06/2002,7.017070924,0.072027199,NO
05/06/2002,7.030419277,0.072027195,NO
06/06/2002,7.046867444,0.072027189,NO
07/06/2002,7.059747581,0.072027182,NO
10/06/2002,7.065215017,0.072027174,NO
11/06/2002,7.06949972,0.072027167,NO
12/06/2002,7.083820809,0.07202716,NO
13/06/2002,7.079470609,0.072027155,NO
14/06/2002,7.155173618,0.072027159,NO
17/06/2002,7.190491949,0.072027168,NO
18/06/2002,7.206101456,0.072027181,NO
19/06/2002,7.207214966,0.072027199,NO
20/06/2002,7.179907904,0.072027215,NO
21/06/2002,7.16679415,0.072027231,NO
24/06/2002,7.145330622,0.07202725,NO
25/06/2002,7.13960548,0.072027267,NO
26/06/2002,7.066166396,0.072027289,NO
27/06/2002,7.025496111,0.072027312,NO
28/06/2002,7.0304479,0.072027334,NO
01/07/2002,7.046066242,0.072027352,NO
02/07/2002,7.069994349,0.072027368,NO
03/07/2002,7.105198048,0.072027377,NO
04/07/2002,7.170401634,0.072027384,NO
05/07/2002,7.204348652,0.072027389,NO
08/07/2002,7.203509826,0.072027394,NO
09/07/2002,7.206226772,0.0720274,NO
10/07/2002,7.209836573,0.07202741,NO
11/07/2002,7.188723107,0.072027425,NO
12/07/2002,7.181163208,0.072027443,NO
15/07/2002,7.171596925,0.072027467,NO
16/07/2002,7.167646383,0.072027492,NO
17/07/2002,7.179283835,0.072027512,NO
18/07/2002,7.184482337,0.072027527,NO
19/07/2002,7.186266475,0.072027544,NO
22/07/2002,7.184177899,0.072027564,NO
23/07/2002,7.175056958,0.072027582,NO
24/07/2002,7.161725063,0.072027607,NO
25/07/2002,7.147159446,0.072027634,NO
26/07/2002,7.137147674,0.072027667,NO
29/07/2002,7.130126182,0.072027698,NO
30/07/2002,7.129876066,0.072027724,NO
31/07/2002,7.131970838,0.07202775,NO
01/08/2002,7.135019099,0.072027775,NO
02/08/2002,7.1420464,0.072027804,NO
05/08/2002,7.148241103,0.072027846,NO
06/08/2002,7.153532062,0.072027882,NO
07/08/2002,7.15178081,0.072027917,NO
08/08/2002,7.175096069,0.072027947,NO
09/08/2002,7.190747134,0.072027977,NO
12/08/2002,7.195669219,0.072028004,NO
13/08/2002,7.190345488,0.072028041,NO
14/08/2002,7.17865251,0.072028092,NO
15/08/2002,7.171297221,0.072028128,NO
16/08/2002,7.16197934,0.072028156,NO
19/08/2002,7.153983735,0.072028173,NO
20/08/2002,7.136898582,0.072028183,NO
21/08/2002,7.133564928,0.072028183,NO
22/08/2002,7.124058323,0.072028175,NO
23/08/2002,7.10810788,0.072028169,NO
26/08/2002,7.094810528,0.072028164,NO
27/08/2002,7.080247241,0.072028166,NO
28/08/2002,7.066508326,0.072028186,NO
29/08/2002,7.043437084,0.072028217,NO
30/08/2002,7.031864713,0.072028252,NO
02/09/2002,7.035656124,0.0720283,NO
03/09/2002,7.036456871,0.072028359,NO
04/09/2002,7.031850816,0.072028424,NO
05/09/2002,7.026505327,0.0720285,NO
06/09/2002,7.027424601,0.072028578,NO
09/09/2002,7.022254861,0.072028648,NO
10/09/2002,6.991622505,0.072028703,NO
11/09/2002,6.983323319,0.072028737,NO
12/09/2002,7.042188467,0.07202878,NO
13/09/2002,7.02066009,0.072028809,NO
16/09/2002,7.000939919,0.072028831,NO
17/09/2002,7.014856306,0.07202885,NO
18/09/2002,7.016913536,0.072028879,NO
19/09/2002,6.991646518,0.07202892,NO
20/09/2002,6.956496824,0.072028958,NO
23/09/2002,6.915887381,0.072029,NO
24/09/2002,6.885804196,0.072029063,NO
25/09/2002,6.857376937,0.07202912,NO
26/09/2002,6.819967844,0.072029159,NO
27/09/2002,6.833370181,0.072029193,NO
30/09/2002,6.841289352,0.072029232,NO
01/10/2002,6.846685117,0.072029266,NO
02/10/2002,6.855486932,0.072029277,NO
03/10/2002,6.870990949,0.072029275,NO
04/10/2002,6.910774004,0.072029266,NO
07/10/2002,6.92207976,0.072029265,NO
08/10/2002,6.902694175,0.072029263,NO
09/10/2002,6.869059896,0.072029266,NO
10/10/2002,6.835157931,0.072029268,NO
11/10/2002,6.848424736,0.072029267,NO
14/10/2002,6.863792353,0.072029256,NO
15/10/2002,6.845403874,0.072029214,NO
16/10/2002,6.830226325,0.072029151,NO
17/10/2002,6.823240403,0.072029074,NO
18/10/2002,6.816699106,0.072028998,NO
21/10/2002,6.804563448,0.072028928,NO
22/10/2002,6.792796525,0.072028855,NO
23/10/2002,6.784682807,0.072028789,NO
24/10/2002,6.787532065,0.072028731,NO
25/10/2002,6.782577375,0.072028686,NO
28/10/2002,6.769257145,0.072028654,NO
29/10/2002,6.757641674,0.07202863,NO
30/10/2002,6.75050429,0.072028612,NO
31/10/2002,6.745778268,0.0720286,NO
01/11/2002,6.750775889,0.072028598,NO
04/11/2002,6.760639922,0.072028597,NO
05/11/2002,6.758392117,0.072028589,NO
06/11/2002,6.774623521,0.072028577,NO
07/11/2002,6.7780655,0.072028576,NO
08/11/2002,6.762277992,0.072028591,NO
11/11/2002,6.700724777,0.072028613,NO
12/11/2002,6.64927321,0.072028649,NO
13/11/2002,6.671490464,0.072028706,NO
14/11/2002,6.699315849,0.072028761,NO
15/11/2002,6.644491069,0.072028796,NO
18/11/2002,6.615189934,0.072028818,NO
19/11/2002,6.590944692,0.072028837,NO
20/11/2002,6.571872555,0.072028855,NO
21/11/2002,6.574847102,0.072028866,NO
22/11/2002,6.58644277,0.072028872,NO
25/11/2002,6.599097714,0.072028864,NO
26/11/2002,6.61443764,0.07202885,NO
27/11/2002,6.617170648,0.072028835,NO
28/11/2002,6.636713005,0.072028826,NO
29/11/2002,6.651087287,0.072028824,NO
02/12/2002,6.688645452,0.072028824,NO
03/12/2002,6.70241841,0.072028836,NO
04/12/2002,6.673210176,0.072028864,NO
05/12/2002,6.628426544,0.072028896,NO
06/12/2002,6.604425084,0.072028939,NO
09/12/2002,6.646620536,0.072029002,NO
10/12/2002,6.602988617,0.072029057,NO
11/12/2002,6.430426707,0.07202909,NO
12/12/2002,6.371472721,0.072029135,NO
13/12/2002,6.210292822,0.072029147,NO
16/12/2002,6.148329334,0.072029155,NO
17/12/2002,6.054579518,0.072029148,NO
18/12/2002,5.969775284,0.072029137,NO
19/12/2002,5.899672311,0.072029129,NO
20/12/2002,5.850217128,0.072029126,NO
23/12/2002,5.76766782,0.072029116,NO
24/12/2002,5.710067576,0.072029105,NO
25/12/2002,5.672114543,0.072029094,NO
26/12/2002,5.647064594,0.072029085,NO
27/12/2002,5.622636331,0.072029086,NO
30/12/2002,5.626309543,0.072029097,NO
31/12/2002,5.625678843,0.072029118,NO
01/01/2003,5.628101736,0.072029142,NO
02/01/2003,5.618880916,0.072029156,NO
03/01/2003,5.606746148,0.072029151,NO
06/01/2003,5.624253339,0.072029147,NO
07/01/2003,5.628216554,0.072029148,NO
08/01/2003,5.623757229,0.072029165,NO
09/01/2003,5.618075221,0.072029189,NO
10/01/2003,5.608150836,0.072029221,NO
13/01/2003,5.601944253,0.072029248,NO
14/01/2003,5.579639075,0.072029268,NO
15/01/2003,5.563980625,0.072029282,NO
16/01/2003,5.56978184,0.072029297,NO
17/01/2003,5.561381595,0.072029322,NO
20/01/2003,5.545503113,0.07202937,NO
21/01/2003,5.530648143,0.072029429,NO
22/01/2003,5.51476926,0.072029497,NO
23/01/2003,5.544211253,0.072029579,NO
24/01/2003,5.56842713,0.072029675,NO
27/01/2003,5.584693816,0.072029779,NO
28/01/2003,5.593661811,0.072029874,NO
29/01/2003,5.603990071,0.072029971,NO
30/01/2003,5.587796792,0.072030057,NO
31/01/2003,5.576466416,0.072030163,NO
03/02/2003,5.556146124,0.072030273,NO
04/02/2003,5.531688277,0.07203041,NO
05/02/2003,5.519889448,0.07203056,NO
06/02/2003,5.511202201,0.072030719,NO
07/02/2003,5.495894915,0.072030888,NO
10/02/2003,5.489452181,0.072031051,NO
11/02/2003,5.494833301,0.072031194,NO
12/02/2003,5.497659639,0.07203134,NO
13/02/2003,5.498128137,0.0720315,NO
14/02/2003,5.482656617,0.072031639,NO
17/02/2003,5.481764143,0.07203174,NO
18/02/2003,5.48312056,0.072031805,NO
19/02/2003,5.483841284,0.072031856,NO
20/02/2003,5.483838331,0.072031909,NO
21/02/2003,5.419726267,0.072032023,NO
24/02/2003,5.364791945,0.0720322,NO
25/02/2003,5.337120264,0.072032419,NO
26/02/2003,5.330957501,0.072032626,NO
27/02/2003,5.342271374,0.072032785,NO
28/02/2003,5.353140681,0.072032919,NO
03/03/2003,5.353323818,0.072033025,NO
04/03/2003,5.344102501,0.072033117,NO
05/03/2003,5.328397595,0.072033201,NO
06/03/2003,5.298442265,0.072033243,NO
07/03/2003,5.285982621,0.072033274,NO
10/03/2003,5.29277782,0.072033317,NO
11/03/2003,5.289149638,0.072033362,NO
12/03/2003,5.298393052,0.072033413,NO
13/03/2003,5.267998403,0.072033399,NO
14/03/2003,5.24768283,0.072033333,NO
17/03/2003,5.24369043,0.072033224,NO
18/03/2003,5.311944513,0.072033129,NO
19/03/2003,5.324800295,0.072032999,NO
20/03/2003,5.297389659,0.072032841,NO
21/03/2003,5.282033387,0.072032662,NO
24/03/2003,5.268969938,0.072032481,NO
25/03/2003,5.244379094,0.072032314,NO
26/03/2003,5.217417888,0.072032155,NO
27/03/2003,5.196179827,0.072032019,NO
28/03/2003,5.175011726,0.072031903,NO
31/03/2003,5.172604685,0.072031833,NO
01/04/2003,5.181980556,0.072031808,NO
02/04/2003,5.186390736,0.072031792,NO
03/04/2003,5.186040134,0.072031758,NO
04/04/2003,5.178376077,0.072031717,NO
07/04/2003,5.16925393,0.072031647,NO
08/04/2003,5.15705649,0.072031576,NO
09/04/2003,5.143392124,0.072031524,NO
10/04/2003,5.110430476,0.072031508,NO
11/04/2003,5.137609299,0.07203151,NO
14/04/2003,5.102018336,0.072031486,NO
15/04/2003,5.078957077,0.072031451,NO
16/04/2003,5.048501577,0.072031404,NO
17/04/2003,5.024939829,0.072031351,NO
18/04/2003,5.007457526,0.072031302,NO
21/04/2003,4.996195919,0.072031258,NO
22/04/2003,4.980939709,0.072031239,NO
23/04/2003,4.969564605,0.07203123,NO
24/04/2003,4.954234196,0.07203124,NO
25/04/2003,4.93640948,0.072031273,NO
28/04/2003,4.901460401,0.07203132,NO
29/04/2003,4.876911004,0.072031347,NO
30/04/2003,4.864843907,0.072031377,NO
01/05/2003,4.855900133,0.072031409,NO
02/05/2003,4.801754305,0.07203146,NO
05/05/2003,4.760438957,0.072031511,NO
06/05/2003,4.749048054,0.072031571,NO
07/05/2003,4.728449749,0.072031664,NO
08/05/2003,4.712809989,0.072031785,NO
09/05/2003,4.641497637,0.072031886,NO
12/05/2003,4.627662695,0.072032,NO
13/05/2003,4.588572674,0.072032077,NO
14/05/2003,4.550794989,0.07203214,NO
15/05/2003,4.533537173,0.072032211,NO
16/05/2003,4.554559605,0.072032332,NO
19/05/2003,4.564894074,0.072032522,NO
20/05/2003,4.571439897,0.072032734,NO
21/05/2003,4.576358124,0.072032989,NO
22/05/2003,4.574987467,0.072033277,NO
23/05/2003,4.486497593,0.072033588,NO
26/05/2003,4.458426117,0.072033967,NO
27/05/2003,4.418716803,0.072034421,NO
28/05/2003,4.410312242,0.07203479,NO
29/05/2003,4.403437344,0.07203511,NO
30/05/2003,4.396182018,0.072035463,NO
02/06/2003,4.451153759,0.072035857,NO
03/06/2003,4.459737383,0.072036467,NO
04/06/2003,4.420414666,0.072037233,NO
05/06/2003,4.294130828,0.072037952,NO
06/06/2003,4.204631164,0.072038601,NO
09/06/2003,4.146853502,0.072039195,NO
10/06/2003,4.07158332,0.072039887,NO
11/06/2003,4.002523291,0.072040737,NO
12/06/2003,3.968549582,0.072041641,NO
13/06/2003,3.825111978,0.07204238,NO
16/06/2003,3.716871962,0.072042957,NO
17/06/2003,3.606846593,0.072043171,NO
18/06/2003,3.568898585,0.072042991,NO
19/06/2003,3.557783193,0.072042432,NO
20/06/2003,3.565394266,0.07204171,NO
23/06/2003,3.566167865,0.072040959,NO
24/06/2003,3.556816987,0.072040172,NO
25/06/2003,3.468256049,0.072039649,NO
26/06/2003,3.427440843,0.072039158,NO
27/06/2003,3.394463162,0.07203869,NO
30/06/2003,3.338218194,0.072038183,NO
01/07/2003,3.286043399,0.072037698,NO
02/07/2003,3.238948042,0.072037194,NO
03/07/2003,3.205919993,0.072036619,NO
04/07/2003,3.188264025,0.072036013,NO
07/07/2003,3.182472524,0.072035369,NO
08/07/2003,3.15234262,0.072034726,NO
09/07/2003,3.110521342,0.072034176,NO
10/07/2003,3.233542792,0.072033904,NO
11/07/2003,3.089620816,0.072033648,NO
14/07/2003,2.986834255,0.072033437,NO
15/07/2003,2.947552816,0.072033229,NO
16/07/2003,2.960088922,0.072032976,NO
17/07/2003,2.972120052,0.07203271,NO
18/07/2003,2.972135901,0.072032475,NO
21/07/2003,2.973985239,0.072032263,NO
22/07/2003,2.978060142,0.072032057,NO
23/07/2003,2.96981889,0.072031889,NO
24/07/2003,2.957274124,0.072031752,NO
25/07/2003,2.940687962,0.072031642,NO
28/07/2003,2.929210192,0.072031521,NO
29/07/2003,2.930323324,0.072031392,NO
30/07/2003,2.95326961,0.072031257,NO
31/07/2003,2.954605065,0.072031132,NO
01/08/2003,2.975826728,0.072030967,NO
04/08/2003,3.012187563,0.072030802,NO
05/08/2003,3.037312662,0.072030658,NO
06/08/2003,3.045643268,0.072030556,NO
07/08/2003,3.015705293,0.072030499,NO
08/08/2003,2.979006821,0.072030509,NO
11/08/2003,2.947222669,0.072030534,NO
12/08/2003,2.911361957,0.072030559,NO
13/08/2003,2.870092688,0.072030585,NO
14/08/2003,2.786534305,0.072030557,NO
15/08/2003,2.722212896,0.072030506,NO
18/08/2003,2.675054247,0.072030443,NO
19/08/2003,2.666386899,0.072030363,NO
20/08/2003,2.655890591,0.072030293,NO
21/08/2003,2.652866201,0.072030218,NO
22/08/2003,2.660126964,0.07203014,NO
25/08/2003,2.664493211,0.072030069,NO
26/08/2003,2.678557194,0.072029999,NO
27/08/2003,2.679027198,0.072029936,NO
28/08/2003,2.681772334,0.072029877,NO
29/08/2003,2.672139147,0.072029838,NO
01/09/2003,2.64280158,0.072029827,NO
02/09/2003,2.620260516,0.072029803,NO
03/09/2003,2.615066819,0.072029761,NO
04/09/2003,2.612414923,0.072029717,NO
05/09/2003,2.604697335,0.072029686,NO
08/09/2003,2.592298857,0.072029669,NO
09/09/2003,2.583844215,0.072029659,NO
10/09/2003,2.579226104,0.072029659,NO
11/09/2003,2.547634624,0.07202965,NO
12/09/2003,2.501912559,0.072029669,NO
15/09/2003,2.457687422,0.072029695,NO
16/09/2003,2.406429946,0.072029719,NO
17/09/2003,2.371048675,0.072029741,NO
18/09/2003,2.339858069,0.072029769,NO
19/09/2003,2.309653096,0.0720298,NO
22/09/2003,2.307202912,0.072029841,NO
23/09/2003,2.313397284,0.07202989,NO
24/09/2003,2.317968401,0.072029937,NO
25/09/2003,2.312960453,0.072029987,NO
26/09/2003,2.293860263,0.072030044,NO
29/09/2003,2.289659057,0.0720301,NO
30/09/2003,2.310912819,0.072030179,NO
01/10/2003,2.332571079,0.072030276,NO
02/10/2003,2.339126799,0.072030343,NO
03/10/2003,2.373349357,0.072030366,NO
06/10/2003,2.395382482,0.072030365,NO
07/10/2003,2.392392911,0.072030339,NO
08/10/2003,2.412939055,0.072030281,NO
09/10/2003,2.423081727,0.072030215,NO
10/10/2003,2.423680552,0.07203016,NO
13/10/2003,2.440613781,0.072030108,NO
14/10/2003,2.426591104,0.072030045,NO
15/10/2003,2.448130178,0.072029979,NO
16/10/2003,2.435340126,0.072029912,NO
17/10/2003,2.465960463,0.072029843,NO
20/10/2003,2.45880838,0.072029767,NO
21/10/2003,2.478363222,0.072029707,NO
22/10/2003,2.454813162,0.072029656,NO
23/10/2003,2.462456848,0.072029624,NO
24/10/2003,2.439872231,0.072029597,NO
27/10/2003,2.446431299,0.072029581,NO
28/10/2003,2.449246279,0.07202957,NO
29/10/2003,2.416346878,0.072029556,NO
30/10/2003,2.413010757,0.072029544,NO
31/10/2003,2.405649116,0.072029538,NO
03/11/2003,2.419570601,0.072029534,NO
04/11/2003,2.402974408,0.072029525,NO
05/11/2003,2.41503441,0.072029516,NO
06/11/2003,2.431248348,0.072029493,NO
07/11/2003,2.44533637,0.072029452,NO
10/11/2003,2.457505328,0.07202941,NO
11/11/2003,2.462139865,0.072029371,NO
12/11/2003,2.467749954,0.072029337,NO
13/11/2003,2.465295499,0.072029316,NO
14/11/2003,2.45609912,0.072029314,NO
17/11/2003,2.439685696,0.072029331,NO
18/11/2003,2.427145646,0.072029353,NO
19/11/2003,2.417412724,0.072029385,NO
20/11/2003,2.411475165,0.072029424,NO
21/11/2003,2.406157584,0.072029471,NO
24/11/2003,2.404815539,0.072029503,NO
25/11/2003,2.400780036,0.072029524,NO
26/11/2003,2.399284623,0.072029534,NO
27/11/2003,2.403777767,0.072029532,NO
28/11/2003,2.396003087,0.072029528,NO
01/12/2003,2.382614579,0.072029515,NO
02/12/2003,2.373366467,0.072029494,NO
03/12/2003,2.37288128,0.072029478,NO
04/12/2003,2.370602946,0.072029465,NO
05/12/2003,2.357897023,0.072029464,NO
08/12/2003,2.344895289,0.072029484,NO
09/12/2003,2.333540835,0.072029511,NO
10/12/2003,2.293837436,0.072029572,NO
11/12/2003,2.260612713,0.072029647,NO
12/12/2003,2.226498912,0.072029745,NO
15/12/2003,2.204575974,0.072029852,NO
16/12/2003,2.172372727,0.072029963,NO
17/12/2003,2.108505693,0.072030118,NO
18/12/2003,2.006872255,0.072030261,NO
19/12/2003,1.939386402,0.072030385,NO
22/12/2003,1.890728364,0.072030502,NO
23/12/2003,1.859110567,0.072030614,NO
24/12/2003,1.839538458,0.072030721,NO
25/12/2003,1.828011227,0.07203082,NO
26/12/2003,1.821527216,0.072030912,NO
29/12/2003,1.812106881,0.072030998,NO
30/12/2003,1.809643903,0.072031069,NO
31/12/2003,1.808130659,0.072031129,NO
01/01/2004,1.807607973,0.07203118,NO
02/01/2004,1.796703555,0.072031247,NO
05/01/2004,1.790977084,0.072031295,NO
06/01/2004,1.774559548,0.072031348,NO
07/01/2004,1.755619912,0.072031423,NO
08/01/2004,1.73653381,0.072031516,NO
09/01/2004,1.724629127,0.072031642,NO
12/01/2004,1.713814132,0.072031788,NO
13/01/2004,1.701464085,0.072031937,NO
14/01/2004,1.69343228,0.07203207,NO
15/01/2004,1.688762393,0.072032172,NO
16/01/2004,1.69612552,0.072032261,NO
19/01/2004,1.705495995,0.07203231,NO
20/01/2004,1.711825879,0.072032341,NO
21/01/2004,1.726778662,0.072032337,NO
22/01/2004,1.766601021,0.072032304,NO
23/01/2004,1.789514528,0.072032283,NO
26/01/2004,1.800105181,0.072032262,NO
27/01/2004,1.796569099,0.07203225,NO
28/01/2004,1.776204806,0.072032268,NO
29/01/2004,1.762731356,0.072032263,NO
30/01/2004,1.735336693,0.072032267,NO
02/02/2004,1.719011257,0.072032273,NO
03/02/2004,1.704675476,0.072032289,NO
04/02/2004,1.706509591,0.072032323,NO
05/02/2004,1.712170175,0.072032361,NO
06/02/2004,1.717175654,0.072032422,NO
09/02/2004,1.722303819,0.072032511,NO
10/02/2004,1.666757192,0.072032666,NO
11/02/2004,1.576502936,0.072032862,NO
12/02/2004,1.519156302,0.07203311,NO
13/02/2004,1.471280289,0.072033433,NO
16/02/2004,1.443683555,0.072033781,NO
17/02/2004,1.427460006,0.072034144,NO
18/02/2004,1.41408497,0.072034526,NO
19/02/2004,1.41031942,0.072034862,NO
20/02/2004,1.393286128,0.072035213,NO
23/02/2004,1.386488859,0.072035548,NO
24/02/2004,1.371915349,0.072035955,NO
25/02/2004,1.354913805,0.072036435,NO
26/02/2004,1.34778613,0.072036926,NO
27/02/2004,1.335490176,0.072037496,NO
01/03/2004,1.332566457,0.072038049,NO
02/03/2004,1.332922963,0.072038515,NO
03/03/2004,1.373028377,0.072038591,NO
04/03/2004,1.395134404,0.072038546,NO
05/03/2004,1.404264692,0.072038584,NO
08/03/2004,1.390849012,0.072038783,NO
